QUERYID	BIN_ID	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	in_curated_db	in_HRGM	novel
opera_contig_174888_2489-12673.1	TLL14_bin.22	10439	opera_contig_174888	10184	11	Saccharide	deepbgc	0.87745	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_174894_593-11562.1	TLL22_bin.28	6575	opera_contig_174894	10969	13	Polyketide	deepbgc	0.53385	Isolate	Enterobacter_nimipressuralis	FALSE	FALSE	TRUE
opera_contig_174896_17258-19590.1	TLL22_bin.50	2211	opera_contig_174896	2332	4	RiPP	deepbgc	0.61284	Isolate	Klebsiella_pneumoniae	FALSE	FALSE	TRUE
opera_contig_174897_285359-288272.1	TLL93_bin.97	11579	opera_contig_174897	2913	2	Saccharide	deepbgc	0.57752	Isolate	Acidaminococcus_intestini	FALSE	FALSE	TRUE
opera_contig_174898_250416-252929.1	TLL93_bin.97	6182	opera_contig_174898	2513	2	Polyketide	deepbgc	0.61771	Isolate	Acidaminococcus_intestini	FALSE	FALSE	TRUE
opera_contig_1749_1-15698.1	TLL15_bin.48	14940	opera_contig_1749	15697	17	Other	deepbgc	0.979	Isolate	Escherichia_flexneri	FALSE	FALSE	TRUE
opera_contig_174904_16030-19145.1	TLL14_bin.22	2212	opera_contig_174904	3115	2	RiPP	deepbgc	0.55345	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_174906_14209-17073.1	TLL22_bin.28	2213	opera_contig_174906	2864	4	RiPP	deepbgc	0.51976	Isolate	Enterobacter_nimipressuralis	FALSE	FALSE	TRUE
opera_contig_174910_9026-21739.1	TLL22_bin.28	6179	opera_contig_174910	12713	15	Polyketide	deepbgc	0.88917	Isolate	Enterobacter_nimipressuralis	FALSE	FALSE	TRUE
opera_contig_174917_16013-20962.1	TLL22_bin.50	5667	opera_contig_174917	4949	6	NRP	deepbgc	0.62797	Isolate	Klebsiella_pneumoniae	FALSE	TRUE	FALSE
opera_contig_174922_3168-8418.1	TLL14_bin.22	3739	opera_contig_174922	5250	8	RiPP	deepbgc	0.71687	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_174934_792-10007.1	TLL22_bin.28	6576	opera_contig_174934	9215	14	Polyketide	deepbgc	0.81023	Isolate	Enterobacter_nimipressuralis	FALSE	FALSE	TRUE
opera_contig_174938_0-11323.1	TLL14_bin.22	2214	opera_contig_174938	11323	12	RiPP	deepbgc	0.66109	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_174943_0-6511.1	TLL22_bin.28	6577	opera_contig_174943	6511	8	Polyketide	deepbgc	0.79811	Isolate	Enterobacter_nimipressuralis	FALSE	FALSE	TRUE
opera_contig_174947_2-2549.1	TLL22_bin.28	2215	opera_contig_174947	2547	3	RiPP	deepbgc	0.53028	Isolate	Enterobacter_nimipressuralis	FALSE	FALSE	TRUE
opera_contig_174977_79085-82057.1	TLL22_bin.67	2216	opera_contig_174977	2972	4	RiPP	deepbgc	0.51937	Isolate	Eubacterium_E_hallii	FALSE	FALSE	TRUE
opera_contig_174978_167227-223679.1	TLL22_bin.67	10442	opera_contig_174978	56452	63	Saccharide	deepbgc	0.87689	Isolate	Eubacterium_E_hallii	FALSE	TRUE	FALSE
opera_contig_175_0-17460.1	TLL86_bin.39	10463	opera_contig_175	17460	21	Saccharide	deepbgc	0.88867	MAG	CAG-177_sp003514385	FALSE	FALSE	TRUE
opera_contig_175_1-4881.1	TLL31_bin.71	2226	opera_contig_175	4880	11	RiPP	deepbgc	0.57988	Isolate	Methanosphaera_stadtmanae	FALSE	FALSE	TRUE
opera_contig_175_19666-30442.1	TLL62_bin.38	14941	opera_contig_175	10776	11	Other	deepbgc	0.6051	Isolate	Escherichia_flexneri	FALSE	TRUE	FALSE
opera_contig_175_2837-7009.1	TLL01_bin.23	10464	opera_contig_175	4172	4	Saccharide	deepbgc	0.54228	MAG	Lachnospiraceae_SGB_4601	FALSE	FALSE	TRUE
opera_contig_175_42149-45979.1	TLL11_bin.100	14942	opera_contig_175	3830	5	Other	deepbgc	0.63577	Novel	NS_440	FALSE	FALSE	TRUE
opera_contig_175_425-4544.1	TLL96_bin.12	1788	opera_contig_175	4119	4	RiPP	deepbgc	0.6579	MAG	Collinsella_SGB_14507	FALSE	FALSE	TRUE
opera_contig_1750_0-8281.1	TLL05_bin.56	7343	opera_contig_1750	8281	8	Polyketide	deepbgc	0.65019	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_175009_24644-35987.1	TLL22_bin.39	11647	opera_contig_175009	11343	9	Saccharide	deepbgc	0.75197	Isolate	Faecalibacterium_prausnitzii_G	FALSE	FALSE	TRUE
opera_contig_175058_1-16627.1	TLL22_bin.26	10838	opera_contig_175058	16626	14	Saccharide	deepbgc	0.90248	Isolate	Dorea_longicatena	FALSE	TRUE	FALSE
opera_contig_175064_2-24415.1	TLL22_bin.59	14223	opera_contig_175064	24413	17	Saccharide	deepbgc	0.87848	MAG	Enterocloster_sp900541315_SRR3582149_bin.15	FALSE	FALSE	TRUE
opera_contig_175095_71259-77703.1	TLL14_bin.62	9646	opera_contig_175095	6444	4	Saccharide	deepbgc	0.72175	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_1751_4751-13133.1	TLL17_bin.45	2218	opera_contig_1751	8382	5	RiPP	deepbgc	0.58086	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_175102_87-30428.1	TLL14_bin.62	10635	opera_contig_175102	30341	25	Saccharide	deepbgc	0.9305	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_175116_180068-183981.1	TLL14_bin.32	2217	opera_contig_175116	3913	3	RiPP	deepbgc	0.57629	Isolate	Prevotella_copri	FALSE	FALSE	TRUE
opera_contig_175118_355752-362115.1	TLL14_bin.32	6434	opera_contig_175118	6363	7	Polyketide	deepbgc	0.61533	Isolate	Prevotella_copri	FALSE	FALSE	TRUE
opera_contig_175121_23241-38410.1	TLL14_bin.32	13154	opera_contig_175121	15169	15	Saccharide	deepbgc	0.81331	Isolate	Prevotella_copri	FALSE	FALSE	TRUE
opera_contig_1752_0-5601.1	TLL59_bin.8	6578	opera_contig_1752	5601	6	Polyketide	deepbgc	0.72738	Isolate	Escherichia_flexneri	FALSE	FALSE	TRUE
opera_contig_1752_1-17705.1	TLL72_bin.32	10446	opera_contig_1752	17704	21	Saccharide	deepbgc	0.93378	MAG	Blautia_sp000432195	FALSE	FALSE	TRUE
opera_contig_1753_0-10789.1	TLL40_bin.95	13824	opera_contig_1753	10789	16	Saccharide	deepbgc	0.98133	MAG	Eubacterium_G_sp000434315	FALSE	FALSE	TRUE
opera_contig_175372_44465-71318.1	TLL14_bin.50	10447	opera_contig_175372	26853	34	Saccharide	deepbgc	0.91458	MAG	Megasphaera_B_sp003467125_SRR341658_bin.16	FALSE	FALSE	TRUE
opera_contig_175374_110269-113255.1	TLL14_bin.50	6455	opera_contig_175374	2986	4	Polyketide	deepbgc	0.61172	MAG	Megasphaera_B_sp003467125_SRR341658_bin.16	FALSE	FALSE	TRUE
opera_contig_1755_0-11647.1	TLL36_bin.42	10448	opera_contig_1755	11647	11	Saccharide	deepbgc	0.85302	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_1755_1-2975.1	TLL47_bin.36	10449	opera_contig_1755	2974	5	Saccharide	deepbgc	0.6783	Isolate	Bacteroides_B_vulgatus	FALSE	FALSE	TRUE
opera_contig_1756_154-8178.1	TLL23_bin.9	6580	opera_contig_1756	8024	11	Polyketide	deepbgc	0.66306	MAG	UBA9502_sp003480315_SRR5279267_bin.58	FALSE	FALSE	TRUE
opera_contig_1756_2-7696.1	TLL21_bin.13	10451	opera_contig_1756	7694	8	Saccharide	deepbgc	0.58897	MAG	Odoribacteraceae_SGB_1781	FALSE	FALSE	TRUE
opera_contig_175622_113153-117894.1	TLL14_bin.67	2219	opera_contig_175622	4741	7	RiPP	deepbgc	0.63106	MAG	CAG-1427_sp000435675	FALSE	FALSE	TRUE
opera_contig_175625_22412-27078.1	TLL14_bin.67	2220	opera_contig_175625	4666	4	RiPP	deepbgc	0.61099	MAG	CAG-1427_sp000435675	FALSE	FALSE	TRUE
opera_contig_175628_31333-48670.1	TLL14_bin.67	10450	opera_contig_175628	17337	17	Saccharide	deepbgc	0.94238	MAG	CAG-1427_sp000435675	FALSE	FALSE	TRUE
opera_contig_175663_279-11584.1	TLL14_bin.67	6579	opera_contig_175663	11305	10	Polyketide	deepbgc	0.9327	MAG	CAG-1427_sp000435675	FALSE	TRUE	FALSE
opera_contig_175710_54780-61703.1	TLL14_bin.85	6254	opera_contig_175710	6923	8	Polyketide	deepbgc	0.81754	Isolate	Sutterella_wadsworthensis_A	FALSE	FALSE	TRUE
opera_contig_175727_6046-15599.1	TLL14_bin.85	2221	opera_contig_175727	9553	9	RiPP	deepbgc	0.65279	Isolate	Sutterella_wadsworthensis_A	FALSE	FALSE	TRUE
opera_contig_175734_15760-21659.1	TLL14_bin.85	10452	opera_contig_175734	5899	3	Saccharide	deepbgc	0.56835	Isolate	Sutterella_wadsworthensis_A	FALSE	FALSE	TRUE
opera_contig_175777_186109-190564.1	TLL14_bin.82	10915	opera_contig_175777	4455	5	Saccharide	deepbgc	0.75227	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_175777_314616-317729.1	TLL14_bin.82	2222	opera_contig_175777	3113	4	RiPP	deepbgc	0.64982	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_175777_391554-416568.1	TLL14_bin.82	11853	opera_contig_175777	25014	26	Saccharide	deepbgc	0.84566	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_175777_736210-739806.1	TLL14_bin.82	11854	opera_contig_175777	3596	6	Saccharide	deepbgc	0.60684	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_175777_740402-746407.1	TLL14_bin.82	10453	opera_contig_175777	6005	7	Saccharide	deepbgc	0.69082	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_175781_344-19890.1	TLL14_bin.82	2223	opera_contig_175781	19546	19	RiPP	deepbgc	0.88477	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_175789_76656-85059.1	TLL14_bin.39	15266	opera_contig_175789	8403	14	Other	deepbgc	0.76921	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_175792_88557-99572.1	TLL14_bin.39	14702	opera_contig_175792	11015	14	Other	deepbgc	0.78115	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_175793_50285-74161.1	TLL14_bin.39	13631	opera_contig_175793	23876	21	Saccharide	deepbgc	0.71854	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_175798_375-49798.1	TLL14_bin.39	12902	opera_contig_175798	49423	45	Saccharide	deepbgc	0.94202	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_1758_201-4957.1	TLL99_bin.84	10457	opera_contig_1758	4756	5	Saccharide	deepbgc	0.82104	MAG	Ruminococcaceae_SGB_15291	FALSE	FALSE	TRUE
opera_contig_1758_744-8913.1	TLL100_bin.26	7760	opera_contig_1758	8169	7	Polyketide	deepbgc	0.66374	Isolate	Faecalibacterium_prausnitzii_K	FALSE	FALSE	TRUE
opera_contig_175804_2785-30614.1	TLL14_bin.39	13705	opera_contig_175804	27829	28	Saccharide	deepbgc	0.96694	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_175807_39556-50876.1	TLL14_bin.39	1493	opera_contig_175807	11320	8	RiPP	deepbgc	0.669	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_175810_45828-51051.1	TLL14_bin.14	2224	opera_contig_175810	5223	7	RiPP	deepbgc	0.84419	Isolate	Ruminococcus_A_sp003011855	FALSE	FALSE	TRUE
opera_contig_175810_6776-10855.1	TLL14_bin.14	1792	opera_contig_175810	4079	5	RiPP	deepbgc	0.68202	Isolate	Ruminococcus_A_sp003011855	FALSE	FALSE	TRUE
opera_contig_175839_1143721-1148728.1	TLL14_bin.76	5535	opera_contig_175839	5007	6	NRP	deepbgc	0.69227	Isolate	Lactobacillus_B_ruminis	FALSE	FALSE	TRUE
opera_contig_175839_1745581-1804720.1	TLL14_bin.76	11467	opera_contig_175839	59139	56	Saccharide	deepbgc	0.96863	Isolate	Lactobacillus_B_ruminis	FALSE	FALSE	TRUE
opera_contig_175839_852009-858500.1	TLL14_bin.76	6256	opera_contig_175839	6491	8	Polyketide	deepbgc	0.63197	Isolate	Lactobacillus_B_ruminis	FALSE	FALSE	TRUE
opera_contig_175843_46000-56167.1	TLL14_bin.14	10624	opera_contig_175843	10167	12	Saccharide	deepbgc	0.86934	Isolate	Ruminococcus_A_sp003011855	FALSE	FALSE	TRUE
opera_contig_175858_0-16216.1	TLL14_bin.43	10454	opera_contig_175858	16216	23	Saccharide	deepbgc	0.94226	Novel	NS_643	FALSE	FALSE	TRUE
opera_contig_175858_51121-75396.1	TLL14_bin.43	10455	opera_contig_175858	24275	32	Saccharide	deepbgc	0.91188	Novel	NS_643	FALSE	FALSE	TRUE
opera_contig_175862_0-12789.1	TLL14_bin.14	10456	opera_contig_175862	12789	14	Saccharide	deepbgc	0.94138	Isolate	Ruminococcus_A_sp003011855	FALSE	FALSE	TRUE
opera_contig_175877_0-16257.1	TLL14_bin.14	10292	opera_contig_175877	16257	14	Saccharide	deepbgc	0.97879	Isolate	Ruminococcus_A_sp003011855	FALSE	FALSE	TRUE
opera_contig_175900_430068-434900.1	TLL14_bin.95	2337	opera_contig_175900	4832	5	RiPP	deepbgc	0.70051	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175901_50600-66362.1	TLL14_bin.95	10084	opera_contig_175901	15762	15	Saccharide	deepbgc	0.84568	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175903_627-54319.1	TLL14_bin.95	10458	opera_contig_175903	53692	57	Saccharide	deepbgc	0.87409	MAG	KLE1615_sp900066985	FALSE	TRUE	FALSE
opera_contig_175905_14309-16479.1	TLL14_bin.95	2446	opera_contig_175905	2170	2	RiPP	deepbgc	0.66014	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175907_108320-111267.1	TLL14_bin.95	7309	opera_contig_175907	2947	3	Polyketide	deepbgc	0.65648	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175907_112333-114848.1	TLL14_bin.95	11653	opera_contig_175907	2515	4	Saccharide	deepbgc	0.57901	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175914_166-3153.1	TLL14_bin.95	6581	opera_contig_175914	2987	4	Polyketide	deepbgc	0.78996	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175915_2324-26074.1	TLL14_bin.95	10459	opera_contig_175915	23750	20	Saccharide	deepbgc	0.84366	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175926_951-42317.1	TLL14_bin.95	10460	opera_contig_175926	41366	32	Saccharide	deepbgc	0.86975	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175932_5767-9340.1	TLL14_bin.95	2225	opera_contig_175932	3573	3	RiPP	deepbgc	0.61591	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_175942_1348371-1393640.1	TLL14_bin.13	10461	opera_contig_175942	45269	34	Saccharide	deepbgc	0.85676	Isolate	Holdemanella_biformis	FALSE	TRUE	FALSE
opera_contig_175943_345673-354692.1	TLL14_bin.13	1353	opera_contig_175943	9019	13	RiPP	deepbgc	0.81933	Isolate	Holdemanella_biformis	FALSE	FALSE	TRUE
opera_contig_175955_717796-721315.1	TLL14_bin.61	9658	opera_contig_175955	3519	2	Saccharide	deepbgc	0.61899	Isolate	Agathobacter_rectale	FALSE	FALSE	TRUE
opera_contig_175961_137046-164237.1	TLL14_bin.61	1612	opera_contig_175961	27191	31	RiPP	deepbgc	0.75718	Isolate	Agathobacter_rectale	FALSE	FALSE	TRUE
opera_contig_175965_2-12602.1	TLL14_bin.61	9922	opera_contig_175965	12600	11	Saccharide	deepbgc	0.8861	Isolate	Agathobacter_rectale	FALSE	FALSE	TRUE
opera_contig_175973_40268-74956.1	TLL14_bin.48	10462	opera_contig_175973	34688	29	Saccharide	deepbgc	0.87582	Isolate	Alistipes_putredinis	FALSE	FALSE	TRUE
opera_contig_176_11570-13633.1	TLL23_bin.9	6598	opera_contig_176	2063	2	Polyketide	deepbgc	0.54249	MAG	UBA9502_sp003480315_SRR5279267_bin.58	FALSE	FALSE	TRUE
opera_contig_176_26740-53159.1	TLL74_bin.39	10361	opera_contig_176	26419	28	Saccharide	deepbgc	0.77839	Isolate	Bacteroides_uniformis	FALSE	FALSE	TRUE
opera_contig_1760_1-5442.1	TLL90_bin.42	6582	opera_contig_1760	5441	7	Polyketide	deepbgc	0.92577	Isolate	Clostridium_M_bolteae	FALSE	FALSE	TRUE
opera_contig_1760_804-8857.1	TLL13_bin.27	14943	opera_contig_1760	8053	16	Terpene	deepbgc	0.74673	MAG	Lachnospiraceae_SGB_3957	FALSE	FALSE	TRUE
opera_contig_17602_2-4128.1	TLL35_bin.77	2227	opera_contig_17602	4126	7	RiPP	deepbgc	0.83848	MAG	Dorea_formicigenerans_SGB_4575	FALSE	FALSE	TRUE
opera_contig_176027_90098-111144.1	TLL14_bin.36	10465	opera_contig_176027	21046	23	Saccharide	deepbgc	0.8617	Isolate	Coprococcus_B_comes	FALSE	FALSE	TRUE
opera_contig_176028_148522-160206.1	TLL14_bin.36	11017	opera_contig_176028	11684	10	Saccharide	deepbgc	0.70637	Isolate	Coprococcus_B_comes	FALSE	FALSE	TRUE
opera_contig_176028_161150-173731.1	TLL14_bin.36	10466	opera_contig_176028	12581	12	Saccharide	deepbgc	0.66049	Isolate	Coprococcus_B_comes	FALSE	TRUE	FALSE
opera_contig_176031_122731-134544.1	TLL14_bin.36	10068	opera_contig_176031	11813	11	Saccharide	deepbgc	0.66548	Isolate	Coprococcus_B_comes	FALSE	FALSE	TRUE
opera_contig_176031_27168-31626.1	TLL14_bin.36	2228	opera_contig_176031	4458	6	RiPP	deepbgc	0.59351	Isolate	Coprococcus_B_comes	FALSE	FALSE	TRUE
opera_contig_176036_107286-114627.1	TLL14_bin.36	2229	opera_contig_176036	7341	8	RiPP	deepbgc	0.53802	Isolate	Coprococcus_B_comes	FALSE	FALSE	TRUE
opera_contig_176061_1-38170.1	TLL14_bin.12	10467	opera_contig_176061	38169	25	Saccharide	deepbgc	0.93838	Isolate	Senegalimassilia_anaerobia	FALSE	FALSE	TRUE
opera_contig_176071_92220-96955.1	TLL14_bin.89	10468	opera_contig_176071	4735	3	Saccharide	deepbgc	0.65047	MAG	Anaerotignum_sp000436415	FALSE	FALSE	TRUE
opera_contig_1761_1-3108.1	TLL28_bin.50	6583	opera_contig_1761	3107	5	Polyketide	deepbgc	0.64772	MAG	Eggerthellaceae_SGB_14816	FALSE	FALSE	TRUE
opera_contig_1761_1-3206.1	TLL75_bin.42	7015	opera_contig_1761	3205	2	Polyketide	deepbgc	0.58539	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_1761_5749-10549.1	TLL28_bin.50	6584	opera_contig_1761	4800	7	Polyketide	deepbgc	0.68927	MAG	Eggerthellaceae_SGB_14816	FALSE	FALSE	TRUE
opera_contig_176121_76424-99031.1	TLL14_bin.90	10469	opera_contig_176121	22607	26	Saccharide	deepbgc	0.88917	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_176121_915957-944568.1	TLL14_bin.90	11519	opera_contig_176121	28611	23	Saccharide	deepbgc	0.81671	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_176123_273955-308282.1	TLL14_bin.90	12924	opera_contig_176123	34327	30	Saccharide	deepbgc	0.94107	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_176124_337060-343377.1	TLL14_bin.90	3811	opera_contig_176124	6317	6	RiPP	deepbgc	0.85572	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_176140_6139-18487.1	TLL14_bin.37	5835	opera_contig_176140	12348	14	Polyketide	deepbgc	0.68073	MAG	CAG-81_sp900066785	FALSE	TRUE	FALSE
opera_contig_176151_5007-10154.1	TLL14_bin.37	5575	opera_contig_176151	5147	11	NRP	deepbgc	0.60721	MAG	CAG-81_sp900066785	FALSE	FALSE	TRUE
opera_contig_176160_9813-18100.1	TLL14_bin.37	14944	opera_contig_176160	8287	8	Other	deepbgc	0.56794	MAG	CAG-81_sp900066785	FALSE	FALSE	TRUE
opera_contig_176190_1952-9661.1	TLL14_bin.37	10470	opera_contig_176190	7709	9	Saccharide	deepbgc	0.94739	MAG	CAG-81_sp900066785	FALSE	FALSE	TRUE
opera_contig_1762_1964-7512.1	TLL52_bin.44	1571	opera_contig_1762	5548	5	RiPP	deepbgc	0.66123	Isolate	Senegalimassilia_anaerobia	FALSE	FALSE	TRUE
opera_contig_1762_617-5908.1	TLL95_bin.37	10471	opera_contig_1762	5291	8	Saccharide	deepbgc	0.57551	Isolate	Lachnospira_sp003537285	FALSE	FALSE	TRUE
opera_contig_176213_357-6114.1	TLL14_bin.37	2230	opera_contig_176213	5757	9	RiPP	deepbgc	0.83943	MAG	CAG-81_sp900066785	FALSE	FALSE	TRUE
opera_contig_176309_424931-448177.1	TLL14_bin.44	7634	opera_contig_176309	23246	22	Polyketide	deepbgc	0.71855	Isolate	Agathobaculum_butyriciproducens	FALSE	FALSE	TRUE
opera_contig_176309_653649-657638.1	TLL14_bin.44	15979	opera_contig_176309	3989	4	NRP-Polyketide	deepbgc	0.67695	Isolate	Agathobaculum_butyriciproducens	FALSE	FALSE	TRUE
opera_contig_176312_330099-333947.1	TLL14_bin.44	14945	opera_contig_176312	3848	4	Other	deepbgc	0.58059	Isolate	Agathobaculum_butyriciproducens	FALSE	FALSE	TRUE
opera_contig_176324_171-7919.1	TLL14_bin.83	10472	opera_contig_176324	7748	12	Saccharide	deepbgc	0.72217	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176324_60651-67609.1	TLL14_bin.83	2180	opera_contig_176324	6958	7	RiPP	deepbgc	0.64467	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176324_71850-76262.1	TLL14_bin.83	10473	opera_contig_176324	4412	5	Saccharide	deepbgc	0.60978	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176324_9867-14013.1	TLL14_bin.83	10474	opera_contig_176324	4146	6	Saccharide	deepbgc	0.65947	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176325_79341-95030.1	TLL14_bin.83	15433	opera_contig_176325	15689	13	Other	deepbgc	0.75835	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176326_1621-10699.1	TLL14_bin.83	6585	opera_contig_176326	9078	12	Polyketide	deepbgc	0.60492	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176328_57195-75418.1	TLL14_bin.83	10475	opera_contig_176328	18223	23	Saccharide	deepbgc	0.92863	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176330_20176-28665.1	TLL14_bin.83	14538	opera_contig_176330	8489	9	Other	deepbgc	0.72213	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176332_74232-84409.1	TLL14_bin.83	6586	opera_contig_176332	10177	11	Polyketide	deepbgc	0.69362	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176338_56851-76281.1	TLL14_bin.83	10476	opera_contig_176338	19430	26	Saccharide	deepbgc	0.88697	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176344_0-2469.1	TLL14_bin.83	10477	opera_contig_176344	2469	3	Saccharide	deepbgc	0.72234	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176344_4304-19321.1	TLL14_bin.83	6991	opera_contig_176344	15017	16	Polyketide	deepbgc	0.73934	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176347_0-20752.1	TLL14_bin.83	10478	opera_contig_176347	20752	26	Saccharide	deepbgc	0.83157	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176376_1652-8225.1	TLL14_bin.83	5826	opera_contig_176376	6573	7	Polyketide	deepbgc	0.66613	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176385_1811-4927.1	TLL14_bin.83	15815	opera_contig_176385	3116	2	Terpene	deepbgc	0.59251	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_1764_126-6888.1	TLL35_bin.77	6587	opera_contig_1764	6762	7	Polyketide	deepbgc	0.5988	MAG	Dorea_formicigenerans_SGB_4575	FALSE	FALSE	TRUE
opera_contig_1764_355-2414.1	TLL83_bin.101	14947	opera_contig_1764	2059	3	Other	deepbgc	0.72155	Isolate	Bacteroides_B_vulgatus	FALSE	FALSE	TRUE
opera_contig_176410_280-5756.1	TLL14_bin.83	14946	opera_contig_176410	5476	9	Other	deepbgc	0.66179	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176412_0-7072.1	TLL14_bin.83	6645	opera_contig_176412	7072	7	Polyketide	deepbgc	0.64777	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176416_2-5208.1	TLL14_bin.83	9588	opera_contig_176416	5206	3	Saccharide	deepbgc	0.66128	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_176490_63298-81159.1	TLL14_bin.72	10479	opera_contig_176490	17861	17	Saccharide	deepbgc	0.89507	Isolate	Alistipes_shahii	FALSE	FALSE	TRUE
opera_contig_176502_28935-47766.1	TLL14_bin.72	2292	opera_contig_176502	18831	19	RiPP	deepbgc	0.80836	Isolate	Alistipes_shahii	FALSE	FALSE	TRUE
opera_contig_176503_13873-16760.1	TLL14_bin.72	6670	opera_contig_176503	2887	3	Polyketide	deepbgc	0.74878	Isolate	Alistipes_shahii	FALSE	FALSE	TRUE
opera_contig_176706_9902-13857.1	TLL14_bin.81	10480	opera_contig_176706	3955	4	Saccharide	deepbgc	0.56471	Isolate	Megasphaera_sp000417505	FALSE	FALSE	TRUE
opera_contig_176716_5-2409.1	TLL14_bin.81	10481	opera_contig_176716	2404	3	Saccharide	deepbgc	0.55239	Isolate	Megasphaera_sp000417505	FALSE	FALSE	TRUE
opera_contig_176719_0-11660.1	TLL14_bin.81	2231	opera_contig_176719	11660	17	RiPP	deepbgc	0.72541	Isolate	Megasphaera_sp000417505	FALSE	FALSE	TRUE
opera_contig_176732_85-20615.1	TLL14_bin.81	14948	opera_contig_176732	20530	24	Other	deepbgc	0.86398	Isolate	Megasphaera_sp000417505	FALSE	FALSE	TRUE
opera_contig_176794_0-3699.1	TLL14_bin.81	8057	opera_contig_176794	3699	3	Polyketide	deepbgc	0.62565	Isolate	Megasphaera_sp000417505	FALSE	FALSE	TRUE
