BIN_ID	rep_cluster	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	rep_cluster_fmt	in_HRGM	in_curated_db	novel
TLL25_bin.43	opera_contig_1111_2-10607.1	8739	opera_contig_1111	10605	12	Saccharide	deepbgc	0.97026	MAG	Adlercreutzia_UMGS479	opera_contig_1111_2-10607	FALSE	FALSE	TRUE
TLL25_bin.43	opera_contig_144478_10310-13548.1	6220	opera_contig_144478	3238	3	Polyketide	deepbgc	0.60527	MAG	Adlercreutzia_UMGS479	opera_contig_144478_10310-13548	FALSE	FALSE	TRUE
TLL25_bin.43	opera_contig_4498_2-2745.1	13281	opera_contig_4498	2743	3	Saccharide	deepbgc	0.66577	MAG	Adlercreutzia_UMGS479	opera_contig_4498_2-2745	FALSE	FALSE	TRUE
TLL25_bin.44	opera_contig_144122_176990-192131.1	1429	opera_contig_144122	15141	21	RiPP	deepbgc	0.7777	Isolate	Faecalibacterium_prausnitzii_D	opera_contig_144122_176990-192131	FALSE	FALSE	TRUE
TLL25_bin.44	TLL25_bin.44_c00016_opera_c...region001	185	opera_contig_144122	20147	19	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_D	TLL25_bin.44_c00016_opera_c...region001	TRUE	FALSE	FALSE
TLL25_bin.49	opera_contig_142867_73988-81298.1	9071	opera_contig_142867	7310	6	Saccharide	deepbgc	0.56801	MAG	Blautia_A_sp900066165	opera_contig_142867_73988-81298	FALSE	FALSE	TRUE
TLL25_bin.49	opera_contig_142861_98229-100813.1	14888	opera_contig_142861	2584	2	Other	deepbgc	0.6869	MAG	Blautia_A_sp900066165	opera_contig_142861_98229-100813	FALSE	FALSE	TRUE
TLL25_bin.49	opera_contig_142786_95574-119222.1	9403	opera_contig_142786	23648	25	Saccharide	deepbgc	0.91417	MAG	Blautia_A_sp900066165	opera_contig_142786_95574-119222	FALSE	FALSE	TRUE
TLL25_bin.49	opera_contig_142859_39230-41450.1	1400	opera_contig_142859	2220	2	RiPP	deepbgc	0.79597	MAG	Blautia_A_sp900066165	opera_contig_142859_39230-41450	FALSE	FALSE	TRUE
TLL25_bin.49	opera_contig_142883_545-14784.1	11080	opera_contig_142883	14239	20	Saccharide	deepbgc	0.70981	MAG	Blautia_A_sp900066165	opera_contig_142883_545-14784	FALSE	FALSE	TRUE
TLL25_bin.49	opera_contig_142786_290-16834.1	9402	opera_contig_142786	16544	22	Saccharide	deepbgc	0.93878	MAG	Blautia_A_sp900066165	opera_contig_142786_290-16834	FALSE	FALSE	TRUE
TLL25_bin.5	opera_contig_142837_21490-41111.1	9405	opera_contig_142837	19621	14	Saccharide	deepbgc	0.88969	MAG	Mogibacterium_sp002299625	opera_contig_142837_21490-41111	FALSE	FALSE	TRUE
TLL25_bin.5	opera_contig_142843_0-16418.1	9406	opera_contig_142843	16418	14	Saccharide	deepbgc	0.82231	MAG	Mogibacterium_sp002299625	opera_contig_142843_0-16418	FALSE	FALSE	TRUE
TLL25_bin.50	opera_contig_145433_283-17023.1	1452	opera_contig_145433	16740	22	RiPP	deepbgc	0.88656	MAG	CAG-41_sp900066215	opera_contig_145433_283-17023	FALSE	FALSE	TRUE
TLL25_bin.50	opera_contig_145438_18218-28451.1	9487	opera_contig_145438	10233	13	Saccharide	deepbgc	0.70735	MAG	CAG-41_sp900066215	opera_contig_145438_18218-28451	FALSE	FALSE	TRUE
TLL25_bin.50	opera_contig_145418_116673-119057.1	6234	opera_contig_145418	2384	3	Polyketide	deepbgc	0.61934	MAG	CAG-41_sp900066215	opera_contig_145418_116673-119057	FALSE	FALSE	TRUE
TLL25_bin.50	opera_contig_145413_87175-102789.1	14717	opera_contig_145413	15614	15	Other	deepbgc	0.74092	MAG	CAG-41_sp900066215	opera_contig_145413_87175-102789	FALSE	FALSE	TRUE
TLL25_bin.51	opera_contig_144618_232398-258299.1	6222	opera_contig_144618	25901	18	Polyketide	deepbgc	0.60028	Isolate	Faecalibacterium_prausnitzii_K	opera_contig_144618_232398-258299	FALSE	FALSE	TRUE
TLL25_bin.53	opera_contig_145578_0-10399.1	14277	opera_contig_145578	10399	9	Saccharide	deepbgc	0.6993	Isolate	Eubacterium_E_hallii	opera_contig_145578_0-10399	FALSE	FALSE	TRUE
TLL25_bin.54	opera_contig_142743_254180-256942.1	1397	opera_contig_142743	2762	2	RiPP	deepbgc	0.59793	Isolate	Anaerostipes_hadrus	opera_contig_142743_254180-256942	FALSE	FALSE	TRUE
TLL25_bin.59	opera_contig_1862_1627-14417.1	2347	opera_contig_1862	12790	19	RiPP	deepbgc	0.64941	Isolate	Agathobaculum_butyriciproducens	opera_contig_1862_1627-14417	FALSE	FALSE	TRUE
TLL25_bin.59	opera_contig_144290_112-2562.1	6219	opera_contig_144290	2450	3	Polyketide	deepbgc	0.61003	Isolate	Agathobaculum_butyriciproducens	opera_contig_144290_112-2562	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_144591_2-2547.1	9459	opera_contig_144591	2545	3	Saccharide	deepbgc	0.63004	MAG	Clostridium_SGB_4780	opera_contig_144591_2-2547	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_1527_3159-8259.1	1588	opera_contig_1527	5100	6	RiPP	deepbgc	0.63653	MAG	Clostridium_SGB_4780	opera_contig_1527_3159-8259	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_813_0-22774.1	13979	opera_contig_813	22774	35	Saccharide	deepbgc	0.9771	MAG	Clostridium_SGB_4780	opera_contig_813_0-22774	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_164_0-12708.1	14893	opera_contig_164	12708	17	Other	deepbgc	0.79711	MAG	Clostridium_SGB_4780	opera_contig_164_0-12708	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_180_30675-39135.1	14957	opera_contig_180	8460	11	Other	deepbgc	0.65991	MAG	Clostridium_SGB_4780	opera_contig_180_30675-39135	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_144586_79641-88088.1	1438	opera_contig_144586	8447	8	RiPP	deepbgc	0.57068	MAG	Clostridium_SGB_4780	opera_contig_144586_79641-88088	FALSE	FALSE	TRUE
TLL25_bin.62	opera_contig_66_2-15828.1	13761	opera_contig_66	15826	13	Saccharide	deepbgc	0.97777	MAG	Clostridium_SGB_4780	opera_contig_66_2-15828	FALSE	FALSE	TRUE
TLL25_bin.68	TLL25_bin.68_c00009_opera_c...region001	187	opera_contig_145168	20141	18	sactipeptide	antismash	NA	Isolate	Megasphaera_elsdenii	TLL25_bin.68_c00009_opera_c...region001	TRUE	TRUE	FALSE
TLL25_bin.73	opera_contig_144581_2-14392.1	9458	opera_contig_144581	14390	13	Saccharide	deepbgc	0.93788	Isolate	Enterococcus_faecalis	opera_contig_144581_2-14392	FALSE	FALSE	TRUE
TLL25_bin.73	opera_contig_144578_299477-308826.1	9457	opera_contig_144578	9349	7	Saccharide	deepbgc	0.58344	Isolate	Enterococcus_faecalis	opera_contig_144578_299477-308826	FALSE	FALSE	TRUE
TLL25_bin.73	TLL25_bin.73_c00003_opera_c...region001	188	opera_contig_144576	24328	23	lassopeptide	antismash	NA	Isolate	Enterococcus_faecalis	TLL25_bin.73_c00003_opera_c...region001	TRUE	TRUE	FALSE
TLL25_bin.76	opera_contig_142965_3370-10528.1	9408	opera_contig_142965	7158	5	Saccharide	deepbgc	0.61	MAG	CAG-279_sp000437795	opera_contig_142965_3370-10528	FALSE	FALSE	TRUE
TLL25_bin.76	opera_contig_142988_190-10334.1	9410	opera_contig_142988	10144	9	Saccharide	deepbgc	0.6159	MAG	CAG-279_sp000437795	opera_contig_142988_190-10334	FALSE	FALSE	TRUE
TLL25_bin.76	opera_contig_142999_2209-5470.1	9951	opera_contig_142999	3261	3	Saccharide	deepbgc	0.58086	MAG	CAG-279_sp000437795	opera_contig_142999_2209-5470	FALSE	FALSE	TRUE
TLL25_bin.76	opera_contig_142970_1253-5364.1	9409	opera_contig_142970	4111	6	Saccharide	deepbgc	0.56707	MAG	CAG-279_sp000437795	opera_contig_142970_1253-5364	FALSE	FALSE	TRUE
TLL25_bin.76	opera_contig_142936_14493-20150.1	6194	opera_contig_142936	5657	4	Polyketide	deepbgc	0.65697	MAG	CAG-279_sp000437795	opera_contig_142936_14493-20150	FALSE	FALSE	TRUE
TLL25_bin.77	opera_contig_1513_0-3822.1	1545	opera_contig_1513	3822	6	RiPP	deepbgc	0.67754	Isolate	ER4_sp000765235	opera_contig_1513_0-3822	FALSE	FALSE	TRUE
TLL25_bin.77	opera_contig_4021_1-3066.1	15633	opera_contig_4021	3065	4	Other	deepbgc	0.5387	Isolate	ER4_sp000765235	opera_contig_4021_1-3066	FALSE	FALSE	TRUE
TLL25_bin.77	opera_contig_143285_100-16099.1	1409	opera_contig_143285	15999	17	RiPP	deepbgc	0.63685	Isolate	ER4_sp000765235	opera_contig_143285_100-16099	FALSE	FALSE	TRUE
TLL25_bin.77	opera_contig_143245_1378-18855.1	14699	opera_contig_143245	17477	20	Other	deepbgc	0.62413	Isolate	ER4_sp000765235	opera_contig_143245_1378-18855	FALSE	FALSE	TRUE
TLL25_bin.77	opera_contig_2145_780-5942.1	15121	opera_contig_2145	5162	7	Other	deepbgc	0.72531	Isolate	ER4_sp000765235	opera_contig_2145_780-5942	FALSE	FALSE	TRUE
TLL25_bin.80	opera_contig_143043_32656-39235.1	9415	opera_contig_143043	6579	8	Saccharide	deepbgc	0.92654	Isolate	Methanobrevibacter_A_smithii	opera_contig_143043_32656-39235	FALSE	FALSE	TRUE
TLL25_bin.80	opera_contig_143032_0-45242.1	9414	opera_contig_143032	45242	51	Saccharide	deepbgc	0.93845	Isolate	Methanobrevibacter_A_smithii	opera_contig_143032_0-45242	FALSE	FALSE	TRUE
TLL25_bin.81	opera_contig_143793_39792-43038.1	2447	opera_contig_143793	3246	3	RiPP	deepbgc	0.52481	MAG	KLE1615_sp900066985	opera_contig_143793_39792-43038	FALSE	FALSE	TRUE
TLL25_bin.81	opera_contig_2840_414-4317.1	12262	opera_contig_2840	3903	4	Saccharide	deepbgc	0.91262	MAG	KLE1615_sp900066985	opera_contig_2840_414-4317	FALSE	FALSE	TRUE
TLL25_bin.81	opera_contig_634_0-13634.1	13656	opera_contig_634	13634	17	Saccharide	deepbgc	0.90453	MAG	KLE1615_sp900066985	opera_contig_634_0-13634	FALSE	FALSE	TRUE
TLL25_bin.81	opera_contig_1379_0-8489.1	4099	opera_contig_1379	8489	8	RiPP	deepbgc	0.83306	MAG	KLE1615_sp900066985	opera_contig_1379_0-8489	TRUE	FALSE	FALSE
TLL25_bin.81	opera_contig_842_60-13856.1	14020	opera_contig_842	13796	13	Saccharide	deepbgc	0.96159	MAG	KLE1615_sp900066985	opera_contig_842_60-13856	FALSE	FALSE	TRUE
TLL25_bin.83	opera_contig_144049_2-20309.1	9441	opera_contig_144049	20307	23	Saccharide	deepbgc	0.93491	MAG	Eubacterium_R_sp000436835	opera_contig_144049_2-20309	FALSE	FALSE	TRUE
TLL25_bin.83	opera_contig_144051_23802-48176.1	1426	opera_contig_144051	24374	40	RiPP	deepbgc	0.71866	MAG	Eubacterium_R_sp000436835	opera_contig_144051_23802-48176	FALSE	FALSE	TRUE
TLL25_bin.83	opera_contig_144044_157-3847.1	1425	opera_contig_144044	3690	4	RiPP	deepbgc	0.64402	MAG	Eubacterium_R_sp000436835	opera_contig_144044_157-3847	FALSE	FALSE	TRUE
TLL25_bin.83	opera_contig_144039_22023-43599.1	9438	opera_contig_144039	21576	27	Saccharide	deepbgc	0.85729	MAG	Eubacterium_R_sp000436835	opera_contig_144039_22023-43599	FALSE	FALSE	TRUE
TLL25_bin.84	opera_contig_144157_155476-184072.1	11519	opera_contig_144157	28596	23	Saccharide	deepbgc	0.83555	Isolate	Fusicatenibacter_saccharivorans	opera_contig_144157_155476-184072	FALSE	FALSE	TRUE
TLL25_bin.85	TLL25_bin.85_opera_contig_31.region001	15927	opera_contig_31	31076	21	NRPS;T1PKS	antismash	NA	Isolate	Escherichia_flexneri	TLL25_bin.85_opera_contig_31.region001	FALSE	FALSE	TRUE
TLL25_bin.85	opera_contig_144175_319226-335034.1	9444	opera_contig_144175	15808	13	Saccharide	deepbgc	0.77483	Isolate	Escherichia_flexneri	opera_contig_144175_319226-335034	FALSE	FALSE	TRUE
TLL25_bin.86	opera_contig_1_316625-329930.1	2611	opera_contig_1	13305	12	RiPP	deepbgc	0.80911	MAG	Faecalibacterium_SGB_15346	opera_contig_1_316625-329930	FALSE	FALSE	TRUE
TLL25_bin.86	opera_contig_2242_50-2483.1	6986	opera_contig_2242	2433	2	Polyketide	deepbgc	0.64538	MAG	Faecalibacterium_SGB_15346	opera_contig_2242_50-2483	FALSE	FALSE	TRUE
TLL25_bin.87	opera_contig_144204_2-12672.1	1432	opera_contig_144204	12670	16	RiPP	deepbgc	0.84533	Isolate	Lachnospira_sp003537285	opera_contig_144204_2-12672	FALSE	FALSE	TRUE
TLL25_bin.87	opera_contig_144198_62004-88249.1	9445	opera_contig_144198	26245	26	Saccharide	deepbgc	0.97741	Isolate	Lachnospira_sp003537285	opera_contig_144198_62004-88249	TRUE	FALSE	FALSE
TLL25_bin.89	opera_contig_144411_0-5129.1	15966	opera_contig_144411	5129	9	Polyketide-Terpene	deepbgc	0.6582	MAG	Catenibacterium_sp000437715	opera_contig_144411_0-5129	FALSE	FALSE	TRUE
TLL25_bin.89	opera_contig_144362_99764-132743.1	9449	opera_contig_144362	32979	31	Saccharide	deepbgc	0.8107	MAG	Catenibacterium_sp000437715	opera_contig_144362_99764-132743	FALSE	FALSE	TRUE
TLL25_bin.89	opera_contig_370_22760-34259.1	13024	opera_contig_370	11499	22	Saccharide	deepbgc	0.95965	MAG	Catenibacterium_sp000437715	opera_contig_370_22760-34259	FALSE	FALSE	TRUE
TLL25_bin.90	opera_contig_658_3088-9784.1	4848	opera_contig_658	6696	6	RiPP	deepbgc	0.54123	MAG	Coriobacteriaceae_SGB_14370	opera_contig_658_3088-9784	FALSE	FALSE	TRUE
TLL25_bin.90	opera_contig_1325_2-9173.1	9232	opera_contig_1325	9171	10	Saccharide	deepbgc	0.90228	MAG	Coriobacteriaceae_SGB_14370	opera_contig_1325_2-9173	FALSE	FALSE	TRUE
TLL25_bin.90	opera_contig_695_74-3339.1	4890	opera_contig_695	3265	4	RiPP	deepbgc	0.65745	MAG	Coriobacteriaceae_SGB_14370	opera_contig_695_74-3339	FALSE	FALSE	TRUE
TLL25_bin.90	opera_contig_4869_557-3743.1	4543	opera_contig_4869	3186	6	RiPP	deepbgc	0.6157	MAG	Coriobacteriaceae_SGB_14370	opera_contig_4869_557-3743	FALSE	FALSE	TRUE
TLL25_bin.90	opera_contig_50_5994-9944.1	13420	opera_contig_50	3950	5	Saccharide	deepbgc	0.55048	MAG	Coriobacteriaceae_SGB_14370	opera_contig_50_5994-9944	FALSE	FALSE	TRUE
TLL25_bin.90	opera_contig_4009_152-3075.1	15630	opera_contig_4009	2923	3	Other	deepbgc	0.61988	MAG	Coriobacteriaceae_SGB_14370	opera_contig_4009_152-3075	FALSE	FALSE	TRUE
TLL25_bin.91	opera_contig_145041_83599-88070.1	1444	opera_contig_145041	4471	4	RiPP	deepbgc	0.60122	MAG	CAG-303_sp000437755	opera_contig_145041_83599-88070	FALSE	FALSE	TRUE
TLL25_bin.91	opera_contig_145036_156032-159491.1	9472	opera_contig_145036	3459	3	Saccharide	deepbgc	0.60235	MAG	CAG-303_sp000437755	opera_contig_145036_156032-159491	FALSE	FALSE	TRUE
TLL25_bin.91	opera_contig_145033_914861-949794.1	9469	opera_contig_145033	34933	30	Saccharide	deepbgc	0.88245	MAG	CAG-303_sp000437755	opera_contig_145033_914861-949794	FALSE	FALSE	TRUE
TLL25_bin.91	opera_contig_145035_82392-106229.1	9471	opera_contig_145035	23837	19	Saccharide	deepbgc	0.85124	MAG	CAG-303_sp000437755	opera_contig_145035_82392-106229	FALSE	FALSE	TRUE
TLL25_bin.91	opera_contig_145035_138297-170256.1	9470	opera_contig_145035	31959	32	Saccharide	deepbgc	0.87617	MAG	CAG-303_sp000437755	opera_contig_145035_138297-170256	FALSE	FALSE	TRUE
TLL25_bin.91	opera_contig_145041_62485-65556.1	1443	opera_contig_145041	3071	4	RiPP	deepbgc	0.58461	MAG	CAG-303_sp000437755	opera_contig_145041_62485-65556	FALSE	FALSE	TRUE
TLL26_bin.10	opera_contig_8_19110-28556.1	5626	opera_contig_8	9446	10	NRP	deepbgc	0.81525	MAG	Coriobacteriaceae_SGB_14370	opera_contig_8_19110-28556	FALSE	FALSE	TRUE
TLL26_bin.10	opera_contig_3_120349-123453.1	7785	opera_contig_3	3104	4	Polyketide	deepbgc	0.62265	MAG	Coriobacteriaceae_SGB_14370	opera_contig_3_120349-123453	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_185779_6800-19122.1	2329	opera_contig_185779	12322	15	RiPP	deepbgc	0.69449	MAG	Lachnospiraceae_SGB_4832	opera_contig_185779_6800-19122	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_2262_2607-5921.1	11400	opera_contig_2262	3314	2	Saccharide	deepbgc	0.64125	MAG	Lachnospiraceae_SGB_4832	opera_contig_2262_2607-5921	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_323_7012-30012.1	15501	opera_contig_323	23000	29	Other	deepbgc	0.75297	MAG	Lachnospiraceae_SGB_4832	opera_contig_323_7012-30012	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_12812_0-11813.1	6086	opera_contig_12812	11813	15	Polyketide	deepbgc	0.80352	MAG	Lachnospiraceae_SGB_4832	opera_contig_12812_0-11813	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_7272_1-2733.1	4932	opera_contig_7272	2732	5	RiPP	deepbgc	0.55102	MAG	Lachnospiraceae_SGB_4832	opera_contig_7272_1-2733	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_5619_370-2597.1	13512	opera_contig_5619	2227	2	Saccharide	deepbgc	0.79144	MAG	Lachnospiraceae_SGB_4832	opera_contig_5619_370-2597	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_151_38849-46073.1	1554	opera_contig_151	7224	10	RiPP	deepbgc	0.68233	MAG	Lachnospiraceae_SGB_4832	opera_contig_151_38849-46073	FALSE	FALSE	TRUE
TLL26_bin.100	opera_contig_480_7142-23541.1	13356	opera_contig_480	16399	21	Saccharide	deepbgc	0.7746	MAG	Lachnospiraceae_SGB_4832	opera_contig_480_7142-23541	FALSE	FALSE	TRUE
TLL26_bin.102	opera_contig_185798_2-28658.1	10583	opera_contig_185798	28656	26	Saccharide	deepbgc	0.89512	Isolate	Coprococcus_A_catus	opera_contig_185798_2-28658	TRUE	FALSE	FALSE
TLL26_bin.102	opera_contig_185797_208899-215437.1	2330	opera_contig_185797	6538	8	RiPP	deepbgc	0.93392	Isolate	Coprococcus_A_catus	opera_contig_185797_208899-215437	FALSE	FALSE	TRUE
TLL26_bin.104	opera_contig_185278_119298-145535.1	11872	opera_contig_185278	26237	23	Saccharide	deepbgc	0.91273	Isolate	Fusicatenibacter_saccharivorans	opera_contig_185278_119298-145535	FALSE	FALSE	TRUE
TLL26_bin.106	opera_contig_185188_0-5011.1	6644	opera_contig_185188	5011	6	Polyketide	deepbgc	0.80058	MAG	PeH17_sp000435055	opera_contig_185188_0-5011	FALSE	FALSE	TRUE
TLL26_bin.106	opera_contig_185124_126-13562.1	14971	opera_contig_185124	13436	17	Other	deepbgc	0.77184	MAG	PeH17_sp000435055	opera_contig_185124_126-13562	FALSE	FALSE	TRUE
TLL26_bin.106	opera_contig_185144_0-8388.1	2309	opera_contig_185144	8388	9	RiPP	deepbgc	0.54782	MAG	PeH17_sp000435055	opera_contig_185144_0-8388	FALSE	FALSE	TRUE
TLL26_bin.106	opera_contig_185111_23865-44429.1	2308	opera_contig_185111	20564	22	RiPP	deepbgc	0.6503	MAG	PeH17_sp000435055	opera_contig_185111_23865-44429	FALSE	FALSE	TRUE
TLL26_bin.106	opera_contig_185164_563-8458.1	2310	opera_contig_185164	7895	7	RiPP	deepbgc	0.78359	MAG	PeH17_sp000435055	opera_contig_185164_563-8458	FALSE	FALSE	TRUE
TLL26_bin.110	opera_contig_186590_247-11974.1	2360	opera_contig_186590	11727	10	RiPP	deepbgc	0.74047	Isolate	Bifidobacterium_bifidum	opera_contig_186590_247-11974	FALSE	FALSE	TRUE
TLL26_bin.111	opera_contig_186913_197605-279877.1	2373	opera_contig_186913	82272	102	RiPP	deepbgc	0.73461	MAG	CAG-41_sp900066215	opera_contig_186913_197605-279877	FALSE	FALSE	TRUE
TLL26_bin.111	opera_contig_186909_292591-300475.1	10825	opera_contig_186909	7884	10	Saccharide	deepbgc	0.6131	MAG	CAG-41_sp900066215	opera_contig_186909_292591-300475	FALSE	FALSE	TRUE
TLL26_bin.14	opera_contig_184039_162119-165622.1	13689	opera_contig_184039	3503	3	Saccharide	deepbgc	0.57086	MAG	Gemmiger_sp003476825	opera_contig_184039_162119-165622	FALSE	FALSE	TRUE
TLL26_bin.14	opera_contig_184035_243207-253529.1	12155	opera_contig_184035	10322	8	Saccharide	deepbgc	0.5888	MAG	Gemmiger_sp003476825	opera_contig_184035_243207-253529	FALSE	FALSE	TRUE
TLL26_bin.20	opera_contig_184277_116344-119078.1	14965	opera_contig_184277	2734	3	Other	deepbgc	0.60691	MAG	CAG-83_sp001916855	opera_contig_184277_116344-119078	FALSE	FALSE	TRUE
TLL26_bin.21	TLL26_bin.21_c00009_opera_c...region001	339	opera_contig_185666	16830	16	lassopeptide	antismash	NA	Isolate	Blautia_A_wexlerae	TLL26_bin.21_c00009_opera_c...region001	FALSE	FALSE	TRUE
TLL26_bin.21	TLL26_bin.21_c00012_opera_c...region001	191	opera_contig_185669	20165	14	lassopeptide	antismash	NA	Isolate	Blautia_A_wexlerae	TLL26_bin.21_c00012_opera_c...region001	FALSE	FALSE	TRUE
TLL26_bin.21	opera_contig_185673_134969-142005.1	2324	opera_contig_185673	7036	6	RiPP	deepbgc	0.75023	Isolate	Blautia_A_wexlerae	opera_contig_185673_134969-142005	FALSE	FALSE	TRUE
TLL26_bin.21	TLL26_bin.21_c00009_opera_c...region002	189	opera_contig_185666	20165	12	lassopeptide	antismash	NA	Isolate	Blautia_A_wexlerae	TLL26_bin.21_c00009_opera_c...region002	FALSE	FALSE	TRUE
TLL26_bin.21	TLL26_bin.21_c00010_opera_c...region001	190	opera_contig_185667	20165	13	lassopeptide	antismash	NA	Isolate	Blautia_A_wexlerae	TLL26_bin.21_c00010_opera_c...region001	FALSE	FALSE	TRUE
TLL26_bin.24	opera_contig_5785_2-2317.1	4707	opera_contig_5785	2315	2	RiPP	deepbgc	0.77943	MAG	CAG-568_sp000434395	opera_contig_5785_2-2317	FALSE	FALSE	TRUE
TLL26_bin.24	opera_contig_184178_1-3717.1	6632	opera_contig_184178	3716	4	Polyketide	deepbgc	0.73718	MAG	CAG-568_sp000434395	opera_contig_184178_1-3717	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_1162_2-10639.1	14548	opera_contig_1162	10637	11	Other	deepbgc	0.70232000000000006	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_1162_2-10639	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_2964_578-2864.1	3736	opera_contig_2964	2286	3	RiPP	deepbgc	0.5658	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_2964_578-2864	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_2356_0-5690.1	15250	opera_contig_2356	5690	5	Other	deepbgc	0.61861	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_2356_0-5690	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_3734_0-3746.1	4282	opera_contig_3734	3746	4	RiPP	deepbgc	0.65306	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_3734_0-3746	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_1380_1496-6295.1	9315	opera_contig_1380	4799	6	Saccharide	deepbgc	0.62206	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_1380_1496-6295	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_1935_1-6553.1	2509	opera_contig_1935	6552	6	RiPP	deepbgc	0.69069	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_1935_1-6553	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_3339_2-3206.1	4042	opera_contig_3339	3204	4	RiPP	deepbgc	0.58046	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_3339_2-3206	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_5333_2-2726.1	8001	opera_contig_5333	2724	3	Polyketide	deepbgc	0.73124	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_5333_2-2726	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_4519_0-3141.1	7898	opera_contig_4519	3141	4	Polyketide	deepbgc	0.58272	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_4519_0-3141	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_3114_1-4136.1	7540	opera_contig_3114	4135	4	Polyketide	deepbgc	0.57998	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_3114_1-4136	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_4061_96-5032.1	7796	opera_contig_4061	4936	6	Polyketide	deepbgc	0.64734	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_4061_96-5032	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_2394_1-2616.1	11711	opera_contig_2394	2615	5	Saccharide	deepbgc	0.74264	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_2394_1-2616	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_3672_1-3798.1	4261	opera_contig_3672	3797	5	RiPP	deepbgc	0.61309	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_3672_1-3798	FALSE	FALSE	TRUE
TLL26_bin.26	opera_contig_2280_1-3389.1	2993	opera_contig_2280	3388	4	RiPP	deepbgc	0.61512	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_2280_1-3389	FALSE	FALSE	TRUE
TLL26_bin.3	TLL26_bin.3_c00006_opera_c...region001	193	opera_contig_186553	12223	12	bacteriocin	antismash	NA	Isolate	Coprococcus_sp900066115	TLL26_bin.3_c00006_opera_c...region001	FALSE	FALSE	TRUE
TLL26_bin.36	opera_contig_185507_0-13054.1	10569	opera_contig_185507	13054	12	Saccharide	deepbgc	0.99566	MAG	CAG-110_sp000434635	opera_contig_185507_0-13054	FALSE	FALSE	TRUE
TLL26_bin.36	opera_contig_3316_0-2087.1	5059	opera_contig_3316	2087	2	RiPP	deepbgc	0.52893	MAG	CAG-110_sp000434635	opera_contig_3316_0-2087	FALSE	FALSE	TRUE
